,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-4,5-19,20-39,40-59,>60,En_cuarentena,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos
56,655,774,261,207,306,42846,0.20671834625322996,"{2: [492, 0, 0, 248, 3, 0, 85, 0, 75, 70, 0, 70, 11390, 0, 159], 0: [147, 0, 0, 53, 0, 0, 97, 0, 96, 77, 0, 77, 16100, 0, 223], 1: [16, 0, 0, 5, 0, 0, 79, 0, 79, 60, 0, 60, 15356, 0, 267]}","[40, 0, 0, 15, 0, 0, 21, 0, 19, 78, 0, 78, 3219, 0, 173]","[152, 0, 0, 82, 0, 0, 41, 0, 37, 66, 0, 66, 10571, 0, 161]","[215, 0, 0, 90, 0, 0, 37, 0, 36, 2, 0, 2, 14304, 0, 39]","[152, 0, 0, 64, 2, 0, 75, 0, 74, 12, 0, 12, 9629, 0, 115]","[96, 0, 0, 55, 1, 0, 87, 0, 84, 49, 0, 49, 5123, 0, 161]","[595, 283, 261, 207, 38988]",44275,56,4.409757199322416,6.601739130434782,4.493800112930548,3,1106,11,47,14,0,0
57,653,659,236,190,233,42963,0.23823975720789076,"{2: [490, 0, 0, 189, 2, 0, 79, 0, 71, 66, 0, 66, 11461, 0, 169], 0: [147, 0, 0, 41, 0, 0, 90, 0, 89, 70, 0, 70, 16126, 0, 238], 1: [16, 0, 0, 3, 0, 0, 67, 0, 67, 54, 0, 54, 15376, 0, 285]}","[40, 0, 0, 14, 0, 0, 17, 0, 16, 72, 0, 72, 3230, 0, 183]","[152, 0, 0, 56, 0, 0, 35, 0, 33, 62, 0, 62, 10607, 0, 171]","[213, 0, 0, 64, 2, 0, 36, 0, 35, 1, 0, 1, 14334, 0, 41]","[152, 0, 0, 54, 0, 0, 69, 0, 67, 11, 0, 11, 9646, 0, 123]","[96, 0, 0, 45, 0, 0, 79, 0, 76, 44, 0, 44, 5146, 0, 174]","[593, 215, 235, 190, 39101]",44275,57,4.441987577639751,6.565172219085262,4.505612648221343,2,1109,9,47,14,0,0
58,650,557,195,171,191,43068,0.21364452423698385,"{2: [487, 0, 0, 159, 1, 0, 70, 0, 67, 63, 0, 63, 11506, 0, 181], 0: [147, 0, 0, 30, 0, 0, 74, 0, 73, 64, 0, 64, 16159, 0, 260], 1: [16, 0, 0, 2, 0, 0, 51, 0, 51, 44, 0, 44, 15403, 0, 311]}","[39, 0, 0, 14, 0, 0, 13, 0, 12, 64, 0, 64, 3243, 0, 195]","[151, 0, 0, 47, 0, 0, 30, 0, 28, 56, 0, 56, 10628, 0, 182]","[213, 0, 0, 55, 1, 0, 31, 0, 31, 1, 0, 1, 14348, 0, 46]","[152, 0, 0, 40, 0, 0, 56, 0, 55, 9, 0, 9, 9675, 0, 138]","[95, 0, 0, 35, 0, 0, 65, 0, 65, 41, 0, 41, 5174, 0, 191]","[590, 177, 194, 171, 39202]",44275,58,4.439254658385093,6.615087521174478,4.5004404291360816,1,1114,4,47,14,0,0
59,647,476,168,147,161,43152,0.23949579831932774,"{2: [485, 0, 0, 133, 5, 0, 62, 0, 61, 57, 0, 57, 11548, 0, 195], 0: [147, 0, 0, 25, 0, 0, 65, 0, 64, 51, 0, 51, 16186, 0, 282], 1: [15, 0, 0, 3, 0, 0, 41, 0, 41, 39, 0, 39, 15418, 0, 326]}","[39, 0, 0, 12, 1, 0, 10, 0, 10, 55, 0, 55, 3257, 0, 207]","[151, 0, 0, 38, 1, 0, 27, 0, 26, 47, 0, 47, 10649, 0, 194]","[212, 0, 0, 48, 1, 0, 27, 0, 27, 1, 0, 1, 14360, 0, 50]","[150, 0, 0, 34, 1, 0, 51, 0, 50, 8, 0, 8, 9689, 0, 144]","[95, 0, 0, 29, 1, 0, 53, 0, 53, 36, 0, 36, 5197, 0, 208]","[587, 149, 167, 147, 39284]",44275,59,4.421637492941841,6.542134387351779,4.536487859966121,5,1116,2,47,14,0,0
60,646,400,143,129,128,43229,0.2475,"{2: [484, 0, 0, 105, 0, 0, 54, 0, 54, 49, 0, 49, 11593, 0, 211], 0: [147, 0, 0, 20, 0, 0, 54, 0, 53, 46, 0, 46, 16207, 0, 298], 1: [15, 0, 0, 3, 1, 0, 35, 0, 35, 34, 0, 34, 15429, 0, 337]}","[39, 0, 0, 10, 0, 0, 9, 0, 9, 47, 0, 47, 3268, 0, 216]","[151, 0, 0, 30, 0, 0, 22, 0, 22, 43, 0, 43, 10666, 0, 203]","[212, 0, 0, 39, 0, 0, 23, 0, 23, 1, 0, 1, 14373, 0, 54]","[149, 0, 0, 25, 1, 0, 42, 0, 41, 7, 0, 7, 9709, 0, 154]","[95, 0, 0, 24, 0, 0, 47, 0, 47, 31, 0, 31, 5213, 0, 219]","[586, 117, 142, 129, 39360]",44275,60,4.446324110671937,6.5787916431394695,4.5228006775832865,1,1117,1,47,14,0,0
61,644,343,118,122,103,43288,0.20699708454810495,"{2: [482, 0, 0, 86, 2, 0, 48, 0, 48, 50, 0, 50, 11619, 0, 216], 0: [147, 0, 0, 14, 0, 0, 42, 0, 42, 43, 0, 43, 16228, 0, 313], 1: [15, 0, 0, 3, 0, 0, 28, 0, 28, 29, 0, 29, 15441, 0, 349]}","[39, 0, 0, 9, 0, 0, 7, 0, 7, 44, 0, 44, 3274, 0, 221]","[150, 0, 0, 27, 0, 0, 17, 0, 17, 40, 0, 40, 10678, 0, 211]","[212, 0, 0, 33, 0, 0, 19, 0, 19, 1, 0, 1, 14383, 0, 58]","[149, 0, 0, 20, 1, 0, 37, 0, 37, 6, 0, 6, 9720, 0, 160]","[94, 0, 0, 14, 1, 0, 38, 0, 38, 31, 0, 31, 5233, 0, 228]","[585, 93, 118, 122, 39417]",44275,61,4.424460756634669,6.583715415019763,4.512591756070017,2,1118,0,47,14,0,0
62,644,285,93,103,89,43346,0.19649122807017544,"{2: [482, 0, 0, 75, 1, 0, 42, 0, 42, 46, 0, 46, 11640, 0, 226], 0: [147, 0, 0, 12, 0, 0, 34, 0, 34, 37, 0, 37, 16244, 0, 327], 1: [15, 0, 0, 2, 0, 0, 17, 0, 17, 20, 0, 20, 15462, 0, 369]}","[39, 0, 0, 8, 0, 0, 6, 0, 6, 34, 0, 34, 3286, 0, 232]","[150, 0, 0, 24, 1, 0, 15, 0, 15, 33, 0, 33, 10690, 0, 220]","[212, 0, 0, 27, 0, 0, 15, 0, 15, 1, 0, 1, 14393, 0, 62]","[149, 0, 0, 16, 0, 0, 25, 0, 25, 5, 0, 5, 9737, 0, 173]","[94, 0, 0, 14, 0, 0, 32, 0, 32, 30, 0, 30, 5240, 0, 235]","[585, 82, 93, 103, 39472]",44275,62,4.43656691134952,6.601038961038961,4.484155844155844,1,1118,0,47,14,0,0
63,644,242,87,91,64,43389,0.128099173553719,"{2: [482, 0, 0, 54, 0, 0, 40, 0, 40, 43, 0, 43, 11666, 0, 231], 0: [147, 0, 0, 8, 0, 0, 33, 0, 33, 33, 0, 33, 16253, 0, 332], 1: [15, 0, 0, 2, 0, 0, 14, 0, 14, 15, 0, 15, 15470, 0, 377]}","[39, 0, 0, 6, 0, 0, 4, 0, 4, 30, 0, 30, 3294, 0, 238]","[150, 0, 0, 17, 0, 0, 14, 0, 14, 28, 0, 28, 10703, 0, 226]","[212, 0, 0, 21, 0, 0, 14, 0, 14, 1, 0, 1, 14400, 0, 63]","[149, 0, 0, 12, 0, 0, 23, 0, 23, 5, 0, 5, 9743, 0, 175]","[94, 0, 0, 8, 0, 0, 32, 0, 32, 27, 0, 27, 5249, 0, 238]","[585, 59, 87, 91, 39513]",44275,63,4.454771315640881,6.5856126482213435,4.5328063241106715,0,1118,0,47,14,0,0
64,644,196,70,74,52,43435,0.04591836734693878,"{2: [482, 0, 0, 47, 0, 0, 32, 0, 32, 35, 0, 35, 11689, 0, 247], 0: [147, 0, 0, 3, 0, 0, 28, 0, 27, 25, 0, 25, 16271, 0, 346], 1: [15, 0, 0, 2, 0, 0, 10, 0, 10, 14, 0, 14, 15475, 0, 382]}","[39, 0, 0, 3, 0, 0, 3, 0, 2, 26, 0, 26, 3302, 0, 244]","[150, 0, 0, 14, 0, 0, 12, 0, 12, 24, 0, 24, 10712, 0, 232]","[212, 0, 0, 18, 0, 0, 13, 0, 13, 0, 0, 0, 14405, 0, 65]","[149, 0, 0, 11, 0, 0, 18, 0, 18, 4, 0, 4, 9750, 0, 181]","[94, 0, 0, 6, 0, 0, 24, 0, 24, 20, 0, 20, 5266, 0, 253]","[585, 48, 70, 74, 39558]",44275,64,4.440338791643139,6.612399774138905,4.509407114624506,0,1118,1,47,14,0,0
65,643,155,56,56,43,43477,0.012903225806451613,"{2: [481, 0, 0, 39, 1, 0, 25, 0, 25, 28, 0, 28, 11712, 0, 261], 0: [147, 0, 0, 2, 0, 0, 24, 0, 23, 22, 0, 22, 16279, 0, 353], 1: [15, 0, 0, 2, 0, 0, 7, 0, 7, 6, 0, 6, 15486, 0, 393]}","[39, 0, 0, 2, 0, 0, 2, 0, 1, 18, 0, 18, 3312, 0, 253]","[150, 0, 0, 13, 0, 0, 10, 0, 10, 21, 0, 21, 10718, 0, 237]","[212, 0, 0, 14, 0, 0, 11, 0, 11, 0, 0, 0, 14411, 0, 67]","[148, 0, 0, 10, 1, 0, 15, 0, 15, 3, 0, 3, 9756, 0, 185]","[94, 0, 0, 4, 0, 0, 18, 0, 18, 14, 0, 14, 5280, 0, 265]","[584, 40, 56, 56, 39599]",44275,65,4.4098701298701295,6.575539243365331,4.498159232072275,1,1118,1,47,14,0,0
66,642,133,47,46,40,43500,0.022556390977443608,"{2: [480, 0, 0, 37, 0, 0, 23, 0, 23, 25, 0, 25, 11720, 0, 266], 0: [147, 0, 0, 1, 0, 0, 18, 0, 17, 17, 0, 17, 16291, 0, 364], 1: [15, 0, 0, 2, 0, 0, 6, 0, 6, 4, 0, 4, 15489, 0, 396]}","[39, 0, 0, 2, 0, 0, 2, 0, 1, 13, 0, 13, 3317, 0, 258]","[150, 0, 0, 9, 0, 0, 7, 0, 7, 16, 0, 16, 10730, 0, 245]","[212, 0, 0, 14, 0, 0, 6, 0, 6, 0, 0, 0, 14416, 0, 72]","[148, 0, 0, 10, 0, 0, 14, 0, 14, 3, 0, 3, 9757, 0, 186]","[93, 0, 0, 5, 0, 0, 18, 0, 18, 14, 0, 14, 5280, 0, 265]","[583, 37, 47, 46, 39622]",44275,66,4.409124788255223,6.545070581592321,4.5001242236024845,0,1118,1,47,14,0,0
67,642,109,37,39,33,43524,0.027522935779816515,"{2: [480, 0, 0, 32, 1, 0, 18, 0, 18, 21, 0, 21, 11734, 0, 275], 0: [147, 0, 0, 0, 0, 0, 15, 0, 14, 15, 0, 15, 16297, 0, 369], 1: [15, 0, 0, 1, 0, 0, 4, 0, 4, 3, 0, 3, 15493, 0, 399]}","[39, 0, 0, 2, 0, 0, 2, 0, 1, 12, 0, 12, 3318, 0, 259]","[150, 0, 0, 6, 0, 0, 5, 0, 5, 12, 0, 12, 10739, 0, 251]","[212, 0, 0, 11, 0, 0, 6, 0, 6, 0, 0, 0, 14419, 0, 72]","[148, 0, 0, 9, 0, 0, 12, 0, 12, 3, 0, 3, 9760, 0, 188]","[93, 0, 0, 5, 1, 0, 12, 0, 12, 12, 0, 12, 5288, 0, 273]","[583, 31, 37, 39, 39645]",44275,67,4.42231507622812,6.606708074534161,4.504392998306042,1,1118,1,47,14,0,0
68,642,86,26,36,24,43547,0.03488372093023256,"{2: [480, 0, 0, 23, 0, 0, 13, 0, 13, 20, 0, 20, 11749, 0, 281], 0: [147, 0, 0, 0, 0, 0, 12, 0, 12, 13, 0, 13, 16302, 0, 374], 1: [15, 0, 0, 1, 0, 0, 1, 0, 1, 3, 0, 3, 15496, 0, 402]}","[39, 0, 0, 2, 0, 0, 1, 0, 1, 11, 0, 11, 3320, 0, 261]","[150, 0, 0, 3, 0, 0, 1, 0, 1, 11, 0, 11, 10747, 0, 256]","[212, 0, 0, 7, 0, 0, 5, 0, 5, 0, 0, 0, 14424, 0, 73]","[148, 0, 0, 7, 0, 0, 9, 0, 9, 2, 0, 2, 9766, 0, 192]","[93, 0, 0, 5, 0, 0, 10, 0, 10, 12, 0, 12, 5290, 0, 275]","[583, 22, 26, 36, 39668]",44275,68,4.436386222473179,6.619469226425748,4.5091134952004515,0,1119,0,47,14,0,0
69,642,69,23,29,17,43564,0.028985507246376812,"{2: [480, 0, 0, 16, 0, 0, 11, 0, 11, 16, 0, 16, 11762, 0, 287], 0: [147, 0, 0, 0, 0, 0, 11, 0, 11, 11, 0, 11, 16305, 0, 377], 1: [15, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 2, 15497, 0, 403]}","[39, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 9, 3324, 0, 264]","[150, 0, 0, 2, 0, 0, 1, 0, 1, 10, 0, 10, 10749, 0, 257]","[212, 0, 0, 4, 0, 0, 4, 0, 4, 0, 0, 0, 14428, 0, 74]","[148, 0, 0, 6, 0, 0, 9, 0, 9, 2, 0, 2, 9767, 0, 192]","[93, 0, 0, 4, 0, 0, 9, 0, 9, 8, 0, 8, 5296, 0, 280]","[583, 16, 23, 29, 39684]",44275,69,4.453687182382835,6.544505928853755,4.506990400903445,0,1119,0,47,14,0,0
70,642,53,16,23,14,43580,0.03773584905660377,"{2: [480, 0, 0, 13, 0, 0, 7, 0, 7, 13, 0, 13, 11772, 0, 294], 0: [147, 0, 0, 0, 0, 0, 8, 0, 8, 9, 0, 9, 16310, 0, 382], 1: [15, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 15498, 0, 404]}","[39, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 8, 3325, 0, 265]","[150, 0, 0, 2, 0, 0, 1, 0, 1, 8, 0, 8, 10751, 0, 259]","[212, 0, 0, 4, 0, 0, 3, 0, 3, 0, 0, 0, 14429, 0, 75]","[148, 0, 0, 4, 0, 0, 7, 0, 7, 1, 0, 1, 9772, 0, 195]","[93, 0, 0, 3, 0, 0, 5, 0, 5, 6, 0, 6, 5303, 0, 286]","[583, 13, 16, 23, 39700]",44275,70,4.443704121964991,6.57158667419537,4.477267080745341,0,1119,0,47,14,0,0
